source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
4469529335444209792,270.36996922028123,3.8681866807039693,0.7603075406995429,-1.8701594284721466,-1.2218528084424172,1.0780189,19.35693,1.4211597,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469529472883297408,270.3904008223639,3.8943913704096897,0.5265518736467129,-4.16375265916846,-6.56032215348019,1.0158191,19.280067,1.1236858,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470234019323578368,271.9618311940247,3.92184708355178,2.6374647820417936,-3.965747657703329,-6.353818258869471,0.9208011,20.379562,1.2334423,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470234019323613568,271.9657292803594,3.9247198755393984,,,,,20.722242,2.582533,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470234019323615488,271.9661003228046,3.912717466046884,0.4621757546158655,-4.540257658915041,-7.7513265561007625,1.0630534,20.19136,0.9686451,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470102799480323072,273.5312669265316,4.1014220125471486,0.010440632877167849,-2.226087179692986,-11.178190680074566,1.0119573,19.549442,0.8489895,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470102799480323584,273.52996291622514,4.10116129426936,-0.5155586241632092,-2.5297530416818343,-5.781674694031995,1.0224494,19.806652,0.8825531,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470102799490831360,273.5303398026558,4.102287986427925,0.40395251911957286,-2.040387540802641,-4.951158269652865,1.0290363,19.613241,1.0632877,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470102975571666816,273.56650490856737,4.135161247730152,0.9000339503018083,-9.422308528385008,-5.0068978596963705,1.0120872,20.328138,1.7172661,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469877335176763392,272.9714495210714,2.9377168744786912,-0.4224766937573421,-3.8623864586381926,-7.683573154687243,0.9953758,19.725319,1.1981411,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470234603436075648,271.990756082151,3.96415109524672,0.5158072706324832,-1.8277699764886872,-4.113828239501802,0.9840756,19.80948,1.1249523,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469877335176768000,272.9696444714521,2.939157047369082,-0.01429608327070769,-9.643827496605722,-8.222644751698468,1.0275093,19.290827,0.98940086,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469532599624406656,270.72461355959905,3.9300745552980043,0.8445906536015482,0.34827524982920843,-1.9651735373390196,1.028123,20.148287,1.3241615,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470103933351368704,273.50189686481133,4.15335881811614,0.9011904471543452,-0.9819481060851848,0.6802620213457757,0.9915002,19.294992,2.161663,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470103933351370240,273.496405098292,4.154741674260284,-0.42350677343086407,0.4111073045043751,-5.427519824515181,0.9694925,19.585123,1.1841354,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470104002070852736,273.5281520828379,4.166381076701886,-0.026001808706912703,-5.1511839339356555,-7.154086457971704,1.037226,19.474146,1.1490879,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470236222635267328,272.14044087369126,3.9132740903696557,,,,,20.30688,1.1688976,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469878606475864704,273.13549426796106,2.9993200253944354,0.3656824168042479,3.46657345458776,-4.213934643012699,1.0892844,18.051243,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470104105141986688,272.1065223767624,2.9912144387235555,-0.6106787807214916,-2.066818557723738,-8.004638761388534,1.1162376,19.686253,1.3125286,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470236390141597184,272.07876580560327,3.9218556892792646,0.20042655903296497,0.5437252832610189,-8.432216081617604,0.9692482,19.200127,1.0522442,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469878950073533952,273.0517049611834,2.9925806609178327,-0.007519808206579048,-4.436670277610739,-2.6752256709767237,0.96221596,19.772411,1.1920624,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469533905290376448,270.67029231353973,3.97452153482145,0.2696718335631962,-1.9765858739963276,-7.091388159111643,0.9488113,20.037432,1.1957703,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469878950073535872,273.0544517940543,2.995292333617616,0.875736257349343,0.8989698384863851,-3.543065405038674,1.0492246,19.301844,1.3804379,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469878950073540992,273.05595910231693,2.9981925788036605,0.06846672686002814,-5.374132123273914,-4.422690247667302,1.0870255,19.09169,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469878950073543680,273.05824976449264,3.0004610013762956,0.51653872743265,-2.8586653833550124,-4.146124995023591,0.9581289,20.444479,1.1121407,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469878950073545984,273.05548856964947,2.998671144477728,-0.16730468168255003,-1.332184471531616,-7.616253523391081,0.9665316,19.740604,1.2917824,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469878950073569536,273.05382869422147,3.0031558798347135,-0.7372564073978274,0.7838125576973716,-7.035719795895722,1.0064769,20.169998,1.033411,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469878950073571712,273.0437202540591,2.994720975748001,-0.2370690272440236,-2.6021424116360787,-4.813768579177017,1.0193913,20.01947,1.5089779,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469878950077868544,273.04812889863126,2.996784891920553,,,,,20.836824,1.7056961,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469878950081805056,273.05763386765,2.9986418495982776,,,,,20.83077,1.717968,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469878950081805568,273.05926465020633,2.995380667736429,,,,,21.079704,3.0771885,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470236699379370752,272.15693666335835,3.9493072525827966,0.33755910704607184,-1.9976811088988198,-6.9615523275309865,1.0978774,19.249325,1.0957375,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470104895428831488,272.1735402273879,3.0666699342079964,-0.7438156467575333,-2.683186839919973,-3.4678904589413784,1.07154,20.599398,0.91888046,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469881183457324544,272.8331547325078,2.978081068158422,0.5112028064017261,-1.4827633740104191,-4.340608988095587,1.0190847,19.623915,1.2029343,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470105861792685696,272.1078943758844,3.09085626264766,-0.3094674078144711,-2.1365745903694595,-2.3505197745648045,1.0950153,19.513325,0.9356098,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469537891022811904,270.58401868974585,4.006436277257729,-1.0584475604738246,-2.093780656640362,-6.3145198348990395,0.9324691,20.297728,1.0913963,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470240994346866432,272.06534803321415,3.997272056109184,0.44820639370002446,-3.973026149194247,-11.243216806261824,1.0091695,19.098612,1.2093048,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470240994346873984,272.0670914786666,3.999559644075178,0.373678367482193,-4.448377831548494,-6.46368883588891,1.0015068,19.739733,0.9658489,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470107747274458880,272.11546418256773,3.132514451000521,0.0847657814013574,-10.223321996029068,0.5294365680176131,1.0453677,19.89153,1.0301342,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470107747274466688,272.13036705721214,3.13562197933149,0.24043693792152857,-1.0327323807700368,-5.825966814396875,1.0070242,19.922218,1.1100674,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469538646937473664,270.63324100313343,4.077445058883632,-0.6357197920868782,-3.0480238912067628,-2.981420414961574,0.9608126,19.654165,1.1644287,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469723674120989056,270.34660984748405,4.045154445819093,0.3827784978841742,-0.14435465859368324,-1.8792561279939757,0.94845974,19.845985,1.355957,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469884580782922752,273.1374118000352,3.0292996642500807,0.10801670465616384,-5.044877445036513,-4.490501602454901,0.941616,19.11033,1.1843739,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470243159010645504,272.11516584573843,4.09467092398418,-0.21862255209065806,-2.3005890599460006,-6.397726849059868,0.98058915,19.831993,0.92720604,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469886887172943744,273.2401300432565,3.121964431695767,0.393669381210775,-0.1417074988171775,-8.889546419688951,1.053238,19.175175,1.302351,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469886887172951552,273.2393005158851,3.1231497109002215,0.41115242560830634,-3.4948338206932226,-9.416846942002111,1.0179898,19.778923,1.261652,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470246217019883648,272.7503181032978,3.6488221517972708,-0.3709449319282032,1.5652078402301992,-5.358645986568347,1.0228987,19.849392,1.220459,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470246217019883904,272.7481091461053,3.6489526629311895,0.9101367806414999,-4.276333007510125,-5.0288100014566,0.9534388,19.907665,1.0457821,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470246324394044160,272.7512451215209,3.6669960501163303,-0.26267936469576403,0.26920075644507946,-1.330089978919408,1.0771724,20.179064,0.8354168,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470246324394044416,272.74451721663684,3.661536856816297,-0.45768353617340174,-2.497937383245745,-3.403894504940444,0.9484502,20.585438,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470112351479787776,272.10702270716774,3.223858465374501,1.3091006035544384,-2.3401001621269018,-4.664222445211557,2.315102,18.54482,1.0373611,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4469545553235250816,269.21060530502064,3.0626874804771043,0.1140718046542484,-3.6041747204367782,-4.706885805233844,0.96919936,20.08651,0.854332,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470251645858710144,272.82125322681753,3.7754686776715696,0.08121241962756381,-3.260506021024486,-4.644430819366242,1.0094073,19.693378,1.0388279,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470251645863010688,272.8273514377709,3.77450058864909,0.018357225654287337,-2.684570246666918,-4.902614632259457,1.0590824,19.112467,1.4773846,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470251645875694336,272.8314379974653,3.7714661291166234,1.602260584391968,-2.3799604940752914,-6.577457758189984,1.0097432,20.458803,0.92281723,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470117368001648000,272.18681890433663,3.2364219664761444,0.2557077223450339,-3.9159321606887523,-5.927296524252714,0.9759006,19.78862,0.773201,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470253192048149888,272.8119148919337,3.834638518555731,-0.6488046079313761,-3.3494741954313727,-9.610793085527746,1.0747215,20.086025,1.0822468,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470253192048150528,272.82162706528055,3.834411073456661,1.959589574607807,-4.14929532069185,-7.533699560640288,1.8394421,19.2606,1.2256031,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470118948549883136,272.1922934226158,3.289411016670106,0.20912225558756464,-1.344598124471424,-9.409231187795008,0.9996119,19.101242,1.0596447,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471618411831595904,272.74774127866044,5.451521912433623,0.045220230872026645,-2.349424055046115,-7.7168232848935,1.0810875,19.440197,0.88692284,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4470972757987038976,271.2445162849639,3.89662017351545,,,,,20.958853,1.0704632,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464235391786240,270.7558623887838,5.366843452893735,-0.9982017574362285,-1.399156689018922,-5.675494191069916,1.1179348,20.429846,0.9790058,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464235391786624,270.75620558657806,5.361102832854056,,,,,21.018984,2.4923573,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464235391791104,270.7614575566006,5.366137138195236,-0.27683415018032637,-3.2266598969896156,-4.074821740928584,1.0367502,20.07094,1.2716198,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464235391791232,270.76153236160326,5.362071499866844,-0.7442016336372996,-2.2959558610915494,-3.4205813907236338,1.0448633,20.397102,1.4378242,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464239681929600,270.7637022653298,5.357217534087704,0.1232824365517144,0.1765935875208122,-3.4198684677990956,0.95889777,18.619486,1.1123276,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464239681933824,270.7621496443649,5.3578581209231135,1.3737001886934084,-2.690396705942995,-6.083660140205992,1.005935,20.45772,1.2849865,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464239681945216,270.75320454269223,5.35697398012287,2.0211392064485927,-3.060111170453422,-7.782274384355096,0.8857223,20.662611,0.69571877,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464239681947008,270.759394460769,5.363541501930992,0.15901770445460575,3.8012032589804856,-8.564797798275674,0.9978518,17.99165,1.188734,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4740.4766,4.8159,-1.3569,1370.4208,0.0186,0.0147,0.0079
4471464239681957504,270.7524113949947,5.362311944137148,,,,,20.880693,1.5087509,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464239686908288,270.7650959058936,5.358168081173242,,,,,20.821201,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464239688110592,270.7647608653122,5.357903034889268,0.1666152037888254,-3.8096996896683435,-1.5882961519838346,0.9478895,17.526043,1.0977421,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4888.256,4.3982,-2.1081,2020.065,0.0295,0.0235,0.0128
4471464239688110848,270.7636521651577,5.357535329508388,1.0232981748306922,-3.663962016114353,-1.3361191606896141,0.9346451,18.960873,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464239688116992,270.7590468502095,5.363341064653066,1.9732159035382337,-0.0013637838709525106,-3.7762380445003174,1.03366,20.099213,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464239688117760,270.7527865577907,5.358883122224823,0.22443050480574234,-0.9511880976009615,-3.605270192291413,1.0012234,17.414423,1.0143242,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4952.769,4.4337,-1.3697,2144.9648,0.0095,0.0077,0.0042
4471464239688118656,270.75611607178024,5.363533530091827,,,,,21.13938,1.6801357,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464239688121600,270.756928740794,5.368802906681463,1.0410425272079686,-3.411816266678016,-5.21112389297284,1.0234321,17.62637,1.8023796,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3688.0073,4.4258,-1.1398,629.0402,0.1155,0.0818,0.0443
4471464239690704512,270.76257145079506,5.365379474444562,1.7506465993573175,-0.1567250302873457,-12.34600852266336,0.9992652,20.162832,2.1356735,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464269747338112,270.7348616066447,5.353174263511368,0.08100728596711584,-2.386397114058007,-3.808698866078902,1.0793909,18.301638,0.93779945,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5287.5757,4.7654,-2.7657,2249.798,0.0086,0.0071,0.0039
4471464269747346560,270.7399834596745,5.355219515200345,0.3873695958723716,-1.3623207810048341,-4.37682156718303,1.0343915,19.724852,1.0965862,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464269747351808,270.7346358524765,5.356216974086008,-0.323949289901151,-4.755619559818181,-6.973241747089629,0.9992646,18.985144,0.99658585,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5033.5317,4.7957,-2.0621,2639.7913,0.0026,0.0021,0.0011
4471464269747367040,270.7400169854387,5.359781681418197,-0.3469850119106927,-2.25888777640306,-2.29385959965085,1.0165817,19.657518,0.93182755,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464269747378560,270.7334474214328,5.3616028957460005,0.8370308215205591,1.4464044082670902,-4.413815174158201,1.0284292,15.86036,1.0814219,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5398.9443,4.5734,-0.5019,916.4265,0.4293,0.3495,0.1884
4471464269747396480,270.7342709511195,5.365280143761028,1.2302475165361015,1.486258044116317,3.0400807694160483,1.0377526,18.111593,2.2228146,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,3573.6914,4.4151,-1.1772,522.4661,0.6243,0.4264,0.2446
4471464269747398016,270.7402846754476,5.361855023402618,0.38000301103606515,-6.637482284763447,-0.9834297474632105,0.94557995,18.663244,1.314745,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4386.8667,4.869,-1.28,1352.5471,0.0043,0.0033,0.0018
4471464269751508352,270.7304463901423,5.363321497592856,-0.4536446360026892,-1.7650751791603618,-6.251516006075578,1.0562857,20.3093,1.0066719,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464269751508608,270.73091927195424,5.355974053224131,1.6586958402119103,-2.854934780423468,-1.1302752659172983,1.1025854,20.074095,2.3041878,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464269751508864,270.7309097783757,5.362005287576182,,,,,20.75819,2.1501236,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464269751509888,270.7330959075538,5.35746428266698,1.484421438446594,-0.26448723116720857,-4.189400638785729,1.0033058,20.749125,0.93660545,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464269751513216,270.73912599411966,5.356808814200296,,,,,20.776817,1.8226585,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464274041712512,270.74188883706034,5.361851979441669,3.155294164995001,-1.7494477447407335,-4.487056250787013,0.92889243,20.774801,1.0420322,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464274045762304,270.7394118785189,5.365771015993369,,,,,20.753527,0.872139,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464274047865472,270.7393070401302,5.3636520361505,1.2744890722124742,-5.872601605088091,-12.37823443699819,0.9547502,13.813852,0.98120403,2.6531856,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5449.57,4.2414,-0.302,746.6293,0.2434,0.1999,0.1073
4471464274047867008,270.7315421449493,5.358481952007918,1.9861869265753553,0.7985147525099973,-13.86050513331609,1.0213771,17.59933,2.292179,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3653.0605,4.3257,-0.6687,681.8989,0.8051,0.5472,0.3204
4471464274047868544,270.72944234440746,5.358847553566793,0.8216926903164697,0.22482034373145784,-3.5302413292887116,0.99554074,16.999655,1.2245693,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4679.4224,4.7934,-1.2144,833.6217,0.1391,0.1089,0.0585
4471464304107137664,270.7515848137659,5.365577096522468,0.1504279455929787,-4.082314723219938,-4.748015817125519,1.013886,17.434942,0.97336006,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5163.405,4.7834,-2.385,1381.3678,0.0221,0.018,0.0099
4471464304107160832,270.746686624093,5.370932579502796,-0.3359611992347234,-1.4718443850031078,-4.026815731027533,1.0200864,19.011501,1.1756115,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464304107166976,270.7440611099648,5.372580725201476,0.3324471066614753,-2.668756958552445,-7.785863478194725,1.0167143,19.612953,1.1364021,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464304111251840,270.73935288313095,5.3690891932490885,0.816634676080578,2.724102769860487,-10.870725352080486,1.0146791,20.337095,1.7550755,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464304111253376,270.7433473902226,5.371278723677151,1.110027126957777,-2.10802610635356,-0.1821833176009706,1.0047377,20.11627,1.53969,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464304111255808,270.7469306875654,5.369863770151448,-0.29262066118070934,-2.9952796919435802,0.8706219840905937,1.12716,20.675068,2.793253,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464304111256448,270.74765827670893,5.36729519040016,,,,,21.022573,0.8567066,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464304111261312,270.75426158699094,5.373166237034821,0.881140442783716,-0.8258198090219427,-1.308707449135793,1.0934274,20.167587,1.390976,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464308407602816,270.74407360051754,5.36432450872394,0.18160431938047988,-3.955452897553302,-5.032481332811599,1.0644346,17.004553,1.2839584,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5326.388,4.614,-0.534,1239.8428,0.8484,0.6776,0.3662
4471464308407603456,270.7514627675153,5.373745714202807,0.42886810244349294,1.6150969142395553,-1.9932448757972911,0.9612432,16.57969,1.1317291,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5270.257,4.5987,-0.5814,1152.7653,0.4549,0.3673,0.198
4471464338466868352,270.76760499724446,5.363404337556852,0.47600873968254453,8.725444932942464,-5.146042088792855,1.0532968,18.556904,1.575037,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3962.3328,4.8818,-0.9542,919.3103,0.0053,0.0039,0.0021
4471464338466868480,270.7679375694681,5.364731242077036,-0.03995232825984779,-4.719885446488802,-4.235989044336815,1.0817338,19.865927,0.9763241,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464338466882560,270.7689696209655,5.367453605176499,-0.3747209289591134,-1.486988801894079,-4.297600134768846,0.9274022,20.175892,0.8118763,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464338466904448,270.76687498718366,5.3720539302929735,0.580324891219229,-5.989350919354635,-3.773777954185609,0.9803843,17.453215,1.1220264,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4780.637,4.7818,-1.1948,1170.7998,0.0182,0.0144,0.0077
4471464338466908160,270.774864597615,5.372684543582599,0.5541479536496502,-2.637637221701716,-6.934412130087086,1.0403185,18.904722,1.420866,,"VARIABLE",0,false,false,false,true,false,false,false,4634.282,4.8515,-1.48,1770.2039,0.0067,0.0052,0.0028
4471464338466919168,270.76958570939985,5.374717017544341,0.6184729778146789,0.7528143812816742,1.978177526542003,0.9858056,16.717253,1.0593948,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5021.3936,4.7183,-1.1147,1025.373,0.0788,0.0634,0.0341
4471464338466927360,270.77087785998776,5.3773591100135505,0.4804524855591429,-3.9467617548218183,-6.882291746251178,1.0095766,19.839092,1.4290142,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464338466927488,270.768083187743,5.376944335091213,0.799879606174372,-7.84643620057512,-7.04144681565009,1.1105083,19.728899,1.4376698,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464338471013120,270.7675831874128,5.377632950697339,1.0605219767304406,-1.6529497017940682,-9.419635870018642,0.9918625,19.888628,2.3725357,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464338471015936,270.771602407958,5.373517649935854,1.8545003745683264,-4.680396217652384,-10.302983174512528,0.9221477,20.65063,1.0218391,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464338471018496,270.7733723701915,5.367910492666311,-0.22251871323485273,-1.96503056058491,1.1030475023199957,1.0512341,20.253891,2.0891361,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464342761149824,270.7773095140063,5.371448767058415,,,,,20.697805,1.6741085,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464342761153920,270.7751749764915,5.372422831163108,0.640357923858294,-1.2518352810032145,2.4313257265270938,0.97616845,19.214222,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464342761163648,270.77252333114035,5.376024822471812,1.8735247949520157,-1.7426148575717675,-4.0455968428713485,0.95545834,20.130836,1.8977737,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464342762613248,270.7653115425624,5.370253081114997,,,,,20.617266,1.7668686,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464342762620160,270.7685871226936,5.376981654044592,,,,,20.837873,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464342765237376,270.7730474724822,5.369909445489193,,,,,21.04816,1.4902229,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464342767333504,270.76997268878057,5.3753067798075955,0.4550816183129514,-2.3026338316852244,-6.197079646474453,1.085424,19.845566,1.6756954,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464342767668736,270.76542001156724,5.369416083983652,2.550813515295275,-6.538706042306263,-8.936367116328837,0.96547765,15.4456415,1.7145185,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4396.846,4.5893,0.2589,401.9963,0.7942,0.5851,0.3096
4471464342767669376,270.762233063445,5.36887154188664,0.5084889410968408,-2.5960068010226243,-10.776090342505178,0.9897484,16.058132,1.0583544,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5506.9365,4.6233,-0.5529,1000.1115,0.4697,0.3843,0.2075
4471464372826639488,270.7817243006502,5.3716930103593485,1.0510473218044651,-3.8681104068216627,-7.679881004318122,1.0114827,19.663988,1.4111786,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464372826667904,270.77743437894355,5.377247139894467,1.0576562006816679,2.1792560520437383,1.769347560349967,0.9516101,19.054667,1.9021549,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464372826675712,270.78318084989195,5.379202597094462,0.26129184507650927,-3.4657364388666725,-5.119270764846543,0.9481919,20.292463,1.1289501,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464372826686464,270.78155915952385,5.381648954388031,-1.0421478474317998,-5.505397176458707,-5.864103001463429,1.1232026,19.668411,1.119709,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4471464372826689664,270.7834451294192,5.382398121333845,0.36317530266378667,-3.3245539163184192,-6.911446383030215,0.9750897,19.39384,0.9771404,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
